batter,season,player_name,pitches_seen,plate_appearances,batted_balls,pitches_in_zone,pitches_out_zone,swing_rate,contact_rate,whiff_rate,take_rate,zone_swing_rate,chase_rate,zone_contact_rate,out_zone_contact_rate,zone_whiff_rate,out_zone_whiff_rate,zone_take_rate,out_zone_take_rate,called_strike_rate,called_strike_in_zone_rate,ball_out_zone_rate,chase_minus_zone_swing,contact_gap,ev_mean,ev_sd,ev_min,ev_p10,ev_p25,ev_median,ev_p75,ev_p90,ev_p95,ev_max,ev_iqr,weak_contact_rate,medium_contact_rate,hard_hit_rate,elite_ev_rate,top_end_ev_rate,la_mean,la_sd,la_min,la_p10,la_p25,la_median,la_p75,la_p90,la_max,la_iqr,ground_ball_rate,line_drive_rate,fly_ball_rate,popup_rate,sweet_spot_rate,hard_sweet_spot_rate,distance_mean,distance_sd,distance_p75,distance_p90,distance_max,xba,xwoba,woba,run_value,run_value_per_pa,barrel_rate,solid_contact_rate,flare_burner_rate,poorly_hit_rate,bat_speed_mean,bat_speed_sd,bat_speed_p75,bat_speed_p90,swing_length_mean,swing_length_sd,swing_length_p75,swing_length_p90,full_name,birth_date,height,weight,current_age,bat_side,throw_hand,primary_position,height_inches,age,oaa,sprint_speed,next_observed_season,survived_next_year
657061,2021,"Tucker, Cole",526,526,167,255,263,0.4619771863117871,0.7530864197530864,0.24691358024691357,0.5361216730038023,0.7058823529411765,0.22433460076045628,0.8333333333333334,0.5254237288135594,0.16666666666666666,0.4745762711864407,0.29411764705882354,0.7718631178707225,0.1634980988593156,0.2627450980392157,0.714828897338403,-0.4815477521807202,0.307909604519774,80.92874251497005,14.154398617265045,21.3,61.67999999999999,71.5,81.9,91.4,100.2,102.14999999999999,106.7,19.900000000000006,0.3592814371257485,0.46706586826347307,0.17365269461077845,0.11377245508982035,0.005988023952095809,11.51497005988024,32.45290494867189,-59,-36,-12,12,36,54.400000000000006,78,48,0.46706586826347307,0.16766467065868262,0.2215568862275449,0.1437125748502994,0.25149700598802394,0.08383233532934131,138.81437125748502,121.43264396832693,245.5,302.4,395,0.29065753424657537,0.26761259393579073,0.2882142857142857,-4.661999999999999,-0.008863117870722432,0.0449438202247191,0.0449438202247191,0.20224719101123595,0.11977186311787072,NA,NA,NA,NA,NA,NA,NA,NA,Cole Tucker,1996-07-03,"6' 3""",200,29,S,R,SS,75,25,NA,27.6,2022,1
657061,2022,"Tucker, Cole",408,408,127,211,193,0.4583333333333333,0.7486631016042781,0.25133689839572193,0.5416666666666666,0.6635071090047393,0.22279792746113988,0.8142857142857143,0.5116279069767442,0.18571428571428572,0.4883720930232558,0.33649289099526064,0.7772020725388601,0.18872549019607843,0.3080568720379147,0.7150259067357513,-0.4407091815435994,0.3026578073089701,76.91259842519685,15.40520934426509,25.9,59.620000000000005,66.80000000000001,75.2,86.80000000000001,98.84,102.55,106.5,20,0.49606299212598426,0.3464566929133858,0.15748031496062992,0.09448818897637795,0.015748031496062992,13.976377952755906,33.0784216257796,-73,-34,-8,20,33,56,75,41,0.3779527559055118,0.1732283464566929,0.29133858267716534,0.15748031496062992,0.3937007874015748,0.11023622047244094,145.488,111.855437810336,213,292.00000000000017,429,0.3075555555555556,0.20623734864169646,0.2635000000000001,-5.316000000000003,-0.01302941176470589,0.09836065573770492,0.08196721311475409,0.26229508196721313,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,Cole Tucker,1996-07-03,"6' 3""",200,29,S,R,SS,75,26,NA,27.7,2023,1
657061,2023,"Tucker, Cole",132,132,25,51,40,0.49242424242424243,0.5384615384615384,0.46153846153846156,0.5,0.5686274509803921,0.2,0.8620689655172413,0.125,0.13793103448275862,0.875,0.43137254901960786,0.8,0.18181818181818182,0.37254901960784315,0.775,-0.3686274509803921,0.7370689655172413,77.988,14.517957845372054,28.1,64.60000000000001,74.4,78.7,83.4,95.76,99.63999999999999,101.3,9,0.32,0.56,0.12,0.08,0,19.08,37.83287811767255,-61,-29.999999999999996,-11,31,49,59.20000000000001,64,60,0.36,0.08,0.32,0.24,0.2,0.04,150.84,111.30651373571988,237,248.79999999999998,368,0.42674999999999996,0.3244147142857143,0.2686046511627907,-2.3819999999999997,-0.01804545454545454,0,0.07692307692307693,0.15384615384615385,0.07575757575757576,57.760000000000005,14.03861341681103,66.775,67.7,6.4,0.4396968652757642,6.7,6.9,Cole Tucker,1996-07-03,"6' 3""",200,29,S,R,SS,75,27,NA,28.3,2024,1
657061,2024,"Tucker, Cole",255,255,67,115,121,0.43529411764705883,0.7477477477477478,0.25225225225225223,0.5647058823529412,0.6608695652173913,0.2231404958677686,0.8289473684210527,0.5185185185185185,0.17105263157894737,0.48148148148148145,0.3391304347826087,0.7768595041322314,0.1568627450980392,0.30434782608695654,0.743801652892562,-0.43772906934962263,0.31042884990253417,83.28507462686566,12.421819192042728,55.5,69.16,75.2,80.3,95.05000000000001,99.78,101.00999999999999,104.9,19.85000000000001,0.23880597014925373,0.5074626865671642,0.2537313432835821,0.1044776119402985,0,15.161764705882353,29.852678218868945,-53,-26.299999999999997,-3.5,21.5,39.5,48.20000000000002,63,43,0.35294117647058826,0.25,0.29411764705882354,0.10294117647058823,0.36764705882352944,0.11764705882352941,167.83823529411765,115.94782798633953,252.75,312.9,377,0.30059375,0.2680688363636364,0.27076923076923076,-2.904999999999998,-0.011392156862745091,0,0.14705882352941177,0.23529411764705882,0.08235294117647059,64.69462365591397,4.26605320069657,67.2,69.10000000000001,6.766666666666667,0.729403170754862,7.3,7.68,Cole Tucker,1996-07-03,"6' 3""",200,29,S,R,SS,75,28,NA,28,NA,NA
657077,2017,"Verdugo, Alex",106,106,27,44,44,0.39622641509433965,0.8809523809523809,0.11904761904761904,0.6037735849056604,0.6818181818181818,0.1590909090909091,0.8333333333333334,1,0.16666666666666666,0,0.3181818181818182,0.8409090909090909,0.2169811320754717,0.29545454545454547,0.75,-0.5227272727272727,-0.16666666666666663,79.93333333333334,15.00358931415054,46.5,62.38,70.15,80,89.75,100.16,103.44999999999999,104.6,19.599999999999994,0.37037037037037035,0.4444444444444444,0.18518518518518517,0.1111111111111111,0,15.074074074074074,31.59713463874402,-53,-23.6,-1.5,15,32.5,61.4,69,34,0.37037037037037035,0.3333333333333333,0.1111111111111111,0.18518518518518517,0.37037037037037035,0.1111111111111111,150.16,122.04564719808732,246,307.6,387,0.35831250000000003,0.3535232380952381,0.28448275862068967,-1.3169999999999995,-0.012424528301886787,0.05,0.05,0.35,0.10377358490566038,NA,NA,NA,NA,NA,NA,NA,NA,Alex Verdugo,1996-05-15,"6' 0""",209,29,L,L,LF,72,21,NA,24.3,2018,1
657077,2018,"Verdugo, Alex",379,379,81,145,148,0.5224274406332454,0.8333333333333334,0.16666666666666666,0.47757255936675463,0.6620689655172414,0.2905405405405405,0.875,0.7906976744186046,0.125,0.20930232558139536,0.33793103448275863,0.7094594594594594,0.15567282321899736,0.3103448275862069,0.6554054054054054,-0.37152842497670086,0.08430232558139539,83.34814814814816,13.970550374905699,53.7,66.2,72.7,82.9,94.6,102.7,105.4,107.3,21.89999999999999,0.37037037037037035,0.38271604938271603,0.24691358024691357,0.19753086419753085,0.06172839506172839,7.555555555555555,28.57665130836712,-66,-30,-12,7,30,44,71,42,0.5432098765432098,0.16049382716049382,0.2222222222222222,0.07407407407407407,0.2716049382716049,0.08641975308641975,131.74025974025975,118.01275606758998,216,314.80000000000007,404,0.31948979591836735,0.3182005633802817,0.3533018867924528,1.5930000000000017,0.004203166226912933,0.058823529411764705,0.0392156862745098,0.29411764705882354,0.08179419525065963,NA,NA,NA,NA,NA,NA,NA,NA,Alex Verdugo,1996-05-15,"6' 0""",209,29,L,L,LF,72,22,NA,27.3,2019,1
657077,2019,"Verdugo, Alex",1336,1336,386,618,644,0.4625748502994012,0.8414239482200647,0.15857605177993528,0.5344311377245509,0.6116504854368932,0.296583850931677,0.9206349206349206,0.7120418848167539,0.07936507936507936,0.2879581151832461,0.3883495145631068,0.703416149068323,0.18712574850299402,0.34951456310679613,0.6583850931677019,-0.31506663450521616,0.20859303581816668,85.5220207253886,13.88584281602156,41.2,69.75,75.1,85.1,97.4,103.9,106.02499999999999,111.3,22.30000000000001,0.24611398963730569,0.4533678756476684,0.3005181347150259,0.18911917098445596,0.07253886010362694,12.132124352331607,27.701200764354844,-71,-21,-7,13,30,49.5,75,37,0.4481865284974093,0.23056994818652848,0.22020725388601037,0.10103626943005181,0.3393782383419689,0.15284974093264247,157.34501347708894,124.35357000792558,258.5,330,459,0.3448739837398374,0.34318577848101267,0.34486486486486495,-0.6290000000000068,-4.70808383233538e-4,0.06201550387596899,0.05426356589147287,0.29457364341085274,0.11377245508982035,NA,NA,NA,NA,NA,NA,NA,NA,Alex Verdugo,1996-05-15,"6' 0""",209,29,L,L,LF,72,23,3,27.3,2020,1
657077,2020,"Verdugo, Alex",895,895,276,440,451,0.42681564245810055,0.8298429319371727,0.17015706806282724,0.5675977653631284,0.5772727272727273,0.2838137472283814,0.905511811023622,0.6796875,0.09448818897637795,0.3203125,0.42272727272727273,0.7139689578713969,0.19664804469273742,0.36818181818181817,0.6784922394678492,-0.2934589800443459,0.225824311023622,81.71159420289855,14.100605131895547,9.8,65.65,71.975,81.15,92.55,100.19999999999999,102.825,109.5,20.575000000000003,0.358695652173913,0.4420289855072464,0.19927536231884058,0.10869565217391304,0.036231884057971016,13.818840579710145,32.849239206852864,-74,-31,-10.25,18.5,39.25,53,85,49.5,0.42028985507246375,0.13768115942028986,0.3115942028985507,0.13043478260869565,0.2391304347826087,0.07608695652173914,152.2608695652174,123.57368383263645,248.5,316.5,433,0.3092448979591837,0.302229004784689,0.38122065727699533,6.201999999999982,0.006929608938547466,0.06040268456375839,0.053691275167785234,0.24161073825503357,0.10726256983240223,NA,NA,NA,NA,NA,NA,NA,NA,Alex Verdugo,1996-05-15,"6' 0""",209,29,L,L,LF,72,24,2,27.6,2021,1
657077,2021,"Verdugo, Alex",2354,2354,799,1155,1115,0.451571792693288,0.839134524929445,0.16086547507055504,0.5437553101104503,0.6329004329004329,0.2591928251121076,0.9015047879616963,0.698961937716263,0.09849521203830369,0.30103806228373703,0.3670995670995671,0.7408071748878924,0.18436703483432457,0.3220779220779221,0.6914798206278027,-0.37370760778832524,0.20254285024543328,83.7177722152691,14.481950897502502,28.6,66.4,73.7,83.6,96,102.11999999999999,104.8,110.8,22.299999999999997,0.2853566958698373,0.4493116395494368,0.26533166458072593,0.1539424280350438,0.04630788485607009,11.042553191489361,32.79366176747669,-88,-36,-11.5,13,35,53,85,46.5,0.4455569461827284,0.19524405506883605,0.2227784730913642,0.13642052565707133,0.31038798498122655,0.12891113892365458,144.4430538172716,122.08580510528802,239,312.4000000000001,446,0.332162100456621,0.3372684312901547,0.33642172523961655,1.3849999999999991,5.883602378929478e-4,0.07207207207207207,0.05630630630630631,0.27702702702702703,0.11214953271028037,NA,NA,NA,NA,NA,NA,NA,NA,Alex Verdugo,1996-05-15,"6' 0""",209,29,L,L,LF,72,25,-5,27,2022,1
657077,2022,"Verdugo, Alex",2086,2086,741,1067,977,0.4573346116970278,0.8616352201257862,0.13836477987421383,0.538830297219559,0.6429240862230553,0.24257932446264074,0.924198250728863,0.70042194092827,0.07580174927113703,0.29957805907172996,0.3570759137769447,0.7574206755373593,0.18216682646212848,0.32239925023430177,0.7205731832139202,-0.40034476176041456,0.22377630980059293,82.80472334682861,14.001453277287416,24.6,66,72.5,81.8,94,101.6,104.5,112,21.5,0.31039136302294196,0.4574898785425101,0.2321187584345479,0.12955465587044535,0.048582995951417005,14.07557354925776,33.801442634358644,-86,-33,-9,18,38,58,85,47,0.398110661268556,0.1902834008097166,0.25101214574898784,0.16059379217273953,0.3090418353576248,0.12550607287449392,154.43572395128552,121.19058037178687,248,318.20000000000005,447,0.3158947368421053,0.3309141310547724,0.3221621621621621,0.4349999999999954,2.0853307766059224e-4,0.05924170616113744,0.07582938388625593,0.26303317535545023,0.12176414189837009,NA,NA,NA,NA,NA,NA,NA,NA,Alex Verdugo,1996-05-15,"6' 0""",209,29,L,L,LF,72,26,-4,26.8,2023,1
657077,2023,"Verdugo, Alex",2014,2014,657,1054,933,0.4175769612711023,0.8513674197384067,0.14863258026159334,0.5774577954319762,0.5834914611005693,0.22293676312968919,0.9349593495934959,0.6298076923076923,0.06504065040650407,0.3701923076923077,0.4155597722960152,0.77491961414791,0.21002979145978154,0.36622390891840606,0.7309753483386924,-0.3605546979708801,0.3051516572858036,83.5490106544901,14.25875329450671,21.2,65.9,73.7,84.6,94.7,101.6,104,112.4,21,0.2831050228310502,0.4687975646879756,0.2480974124809741,0.1415525114155251,0.0395738203957382,13.725341426403642,34.13466285024604,-86,-35,-11,16,40,56,83,51,0.4157814871016692,0.17450682852807284,0.24279210925644917,0.1669195751138088,0.2822458270106222,0.1244309559939302,152.27769347496206,121.27842431277867,250.5,311.20000000000005,419,0.3350191256830601,0.3289948578930756,0.32091439688715967,-9.451999999999982,-0.0046931479642502395,0.05630026809651475,0.06702412868632708,0.2734584450402145,0.11171797418073486,66.05318559556787,7.145227396382437,70,72.2,6.157340720221606,0.7525937503272949,6.7,7,Alex Verdugo,1996-05-15,"6' 0""",209,29,L,L,LF,72,27,1,27.3,2024,1
657077,2024,"Verdugo, Alex",2538,2538,901,1337,1189,0.4385342789598109,0.8688230008984726,0.13117699910152741,0.5575256107171,0.6073298429319371,0.24894869638351555,0.9285714285714286,0.7027027027027027,0.07142857142857142,0.2972972972972973,0.38967838444278236,0.7502102607232969,0.19661150512214343,0.34405385190725507,0.7174095878889823,-0.35838114654842157,0.22586872586872586,82.05138734739178,14.979217112230906,16.3,64.3,72.5,83,93.3,100.6,103.4,110.7,20.799999999999997,0.32075471698113206,0.45172031076581576,0.22752497225305215,0.11098779134295228,0.03107658157602664,13.059933407325195,33.221658992557586,-86,-36,-11,16,39,55,84,50,0.42175360710321863,0.17980022197558268,0.24639289678135406,0.15205327413984462,0.27192008879023305,0.10543840177580466,146.3496115427303,120.41373524627511,239,314,422,0.29572384937238494,0.3099240481351756,0.299037037037037,-14.47100000000005,-0.005701733648542179,0.05252918287937743,0.06420233463035019,0.22762645914396887,0.13278171788810086,66.42273201251304,8.456978467744296,70.9,73.9,6.212513034410844,0.8526085746782623,6.8,7.2,Alex Verdugo,1996-05-15,"6' 0""",209,29,L,L,LF,72,28,1,26.7,2025,1
657077,2025,"Verdugo, Alex",719,719,222,396,322,0.37830319888734354,0.875,0.125,0.6189151599443672,0.5277777777777778,0.1956521739130435,0.9473684210526315,0.6349206349206349,0.05263157894736842,0.36507936507936506,0.4722222222222222,0.8012422360248447,0.25034770514603616,0.41414141414141414,0.7484472049689441,-0.33212560386473433,0.31244778613199664,84.57072072072071,14.027152029130754,33.8,68.02,73.525,83.75,96.75,103,104.97,112,23.224999999999994,0.2927927927927928,0.40540540540540543,0.30180180180180183,0.17117117117117117,0.05405405405405406,15.18018018018018,32.084785359280474,-64,-26.9,-7.75,15,42.5,55.900000000000006,84,50.25,0.42342342342342343,0.1891891891891892,0.24774774774774774,0.13963963963963963,0.27927927927927926,0.12162162162162163,146.94594594594594,117.22483620508616,244.5,304,404,0.2957164179104478,0.2859600397861897,0.2555232558139535,-9.642000000000001,-0.013410292072322673,0.029850746268656716,0.07462686567164178,0.26119402985074625,0.11821974965229486,65.0388,9.038341719816568,69.5,71.83,6.148,0.8656404180335703,6.7,7.2,Alex Verdugo,1996-05-15,"6' 0""",209,29,L,L,LF,72,29,NA,26.1,NA,NA
657088,2021,"Wall, Forrest",124,124,41,67,53,0.46774193548387094,0.8103448275862069,0.1896551724137931,0.532258064516129,0.7014925373134329,0.18867924528301888,0.8297872340425532,0.7,0.1702127659574468,0.3,0.29850746268656714,0.8113207547169812,0.1935483870967742,0.26865671641791045,0.71698113207547165,-0.512813292030414,0.1297872340425532,83.27317073170732,13.188669841766528,55.6,68.1,74.7,82.4,95.7,97.5,103.2,107.1,21,0.2682926829268293,0.43902439024390244,0.2926829268292683,0.0975609756097561,0.04878048780487805,24.951219512195124,27.766842834136,-45,-6,10,28,43,58,65,33,0.24390243902439024,0.21951219512195122,0.34146341463414637,0.1951219512195122,0.3170731707317073,0.1951219512195122,191.8048780487805,107.19216844345374,259,284,406,NA,NA,0.3758064516129032,2.529,0.02039516129032258,0.09523809523809523,0,0.38095238095238093,0.08870967741935484,NA,NA,NA,NA,NA,NA,NA,NA,Forrest Wall,1995-11-20,"6' 0""",195,30,L,R,LF,72,26,NA,NA,2023,0
657088,2023,"Wall, Forrest",156,156,45,68,58,0.4230769230769231,0.8787878787878788,0.12121212121212122,0.5705128205128205,0.5588235294117647,0.2413793103448276,0.9473684210526315,0.8571428571428571,0.05263157894736842,0.14285714285714285,0.4264705882352941,0.7586206896551724,0.21153846153846154,0.36764705882352944,0.7241379310344828,-0.3174442190669371,0.09022556390977443,78.92666666666666,11.945642035335048,53.8,65.24000000000001,72.2,76.7,87.9,96.1,97.84,100.5,15.700000000000003,0.37777777777777777,0.4666666666666667,0.15555555555555556,0.022222222222222223,0,28.377777777777776,24.51927709976274,-30,-5.6,15,30,46,57,72,31,0.2222222222222222,0.2,0.37777777777777777,0.2,0.3333333333333333,0.08888888888888889,179.75555555555556,93.89528876639793,247,269.20000000000005,366,0.2053,0.228031625,0.5116279069767442,6.867,0.04401923076923077,0,0.05555555555555555,0.3333333333333333,0.07051282051282051,62.28387096774193,10.14133774128422,68.7,70.2,6.216129032258064,0.9602419050057293,6.8,7,Forrest Wall,1995-11-20,"6' 0""",195,30,L,R,LF,72,28,NA,28.2,2024,1
657088,2024,"Wall, Forrest",208,208,47,81,74,0.5432692307692307,0.6017699115044248,0.39823008849557523,0.4375,0.6666666666666666,0.2972972972972973,0.7777777777777778,0.3181818181818182,0.2222222222222222,0.6818181818181818,0.2962962962962963,0.6891891891891891,0.1346153846153846,0.2962962962962963,0.6756756756756757,-0.3693693693693693,0.4595959595959596,76.74893617021277,21.42966120307192,14.4,48.02000000000001,73.6,80.3,91.35,96.28,98.83,101,17.75,0.2978723404255319,0.5319148936170213,0.1702127659574468,0.02127659574468085,0,11.702127659574469,33.78635876878291,-50,-36.8,-10.5,14,34,50.599999999999994,71,44.5,0.44680851063829785,0.1276595744680851,0.3191489361702128,0.10638297872340426,0.2553191489361702,0.0425531914893617,137.4255319148936,118.72030423772452,244.5,272.4,372,0.26129166666666664,0.2438302761904762,0.28661971830985916,-4.151999999999999,-0.019961538461538458,0,0.03571428571428571,0.21428571428571427,0.10096153846153846,61.4515625,18.617707837939903,71.42500000000001,73.28,6.1359375,1.7918127016896905,7.25,8.07,Forrest Wall,1995-11-20,"6' 0""",195,30,L,R,LF,72,29,NA,28.8,2025,1
657088,2025,"Wall, Forrest",65,65,18,27,24,0.5692307692307692,0.7297297297297297,0.2702702702702703,0.4153846153846154,0.7777777777777778,0.2916666666666667,0.8095238095238095,0.42857142857142855,0.19047619047619047,0.5714285714285714,0.2222222222222222,0.7083333333333334,0.13846153846153847,0.2222222222222222,0.6666666666666666,-0.4861111111111111,0.380952380952381,82.50555555555556,13.380559744830084,56.7,67.42,71,85.4,92.725,94.95000000000002,98.22999999999999,106.9,21.724999999999994,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.05555555555555555,0.05555555555555555,21.38888888888889,28.846732690689677,-48,-18.5,12.75,26,36.75,46.2,78,24,0.2222222222222222,0.2222222222222222,0.5,0.05555555555555555,0.5,0.1111111111111111,187.375,111.91656118138489,272,309.5,329,NA,NA,0.18823529411764706,-1.773,-0.027276923076923077,0,0.16666666666666666,0.3333333333333333,0.046153846153846156,NA,NA,NA,NA,NA,NA,NA,NA,Forrest Wall,1995-11-20,"6' 0""",195,30,L,R,LF,72,30,NA,NA,NA,NA
657089,2021,"Warmoth, Logan",80,80,21,36,44,0.525,0.5714285714285714,0.42857142857142855,0.475,0.7222222222222222,0.36363636363636365,0.8076923076923077,0.1875,0.19230769230769232,0.8125,0.2777777777777778,0.6363636363636364,0.1125,0.25,0.6363636363636364,-0.35858585858585856,0.6201923076923077,83.17619047619047,15.360140128329062,38.3,69.2,75.2,85.5,95,98.3,101.8,102.1,19.799999999999997,0.23809523809523808,0.47619047619047616,0.2857142857142857,0.09523809523809523,0,14.19047619047619,30.33746701295124,-35,-29,-2,12,36,52,74,38,0.47619047619047616,0.14285714285714285,0.23809523809523808,0.14285714285714285,0.3333333333333333,0.14285714285714285,144.28571428571428,120.19864510764788,217,281,366,NA,NA,0.30714285714285716,-0.44600000000000006,-0.005575000000000001,0,0.07692307692307693,0.38461538461538464,0.0875,NA,NA,NA,NA,NA,NA,NA,NA,Logan Warmoth,1995-09-06,"5' 11""",195,30,R,R,SS,71,26,NA,NA,NA,NA
657108,2020,"White, Evan",775,775,171,376,364,0.4541935483870968,0.6534090909090909,0.3465909090909091,0.5458064516129032,0.6382978723404256,0.24725274725274726,0.7458333333333333,0.4222222222222222,0.25416666666666665,0.5777777777777777,0.3617021276595745,0.7527472527472527,0.19741935483870968,0.3324468085106383,0.6895604395604396,-0.3910451250876783,0.3236111111111111,84.57836257309941,15.10025904365268,35.9,65.6,74.6,84.8,96.30000000000001,103.8,108,112.8,21.700000000000017,0.2573099415204678,0.4502923976608187,0.29239766081871343,0.18128654970760233,0.0935672514619883,21.005847953216374,34.663168633549965,-66,-30,-4.5,25,51.5,63,81,56,0.3742690058479532,0.12280701754385964,0.23391812865497075,0.26900584795321636,0.21637426900584794,0.11695906432748537,162.97076023391813,125.39164185020162,257,339,440,0.33695555555555556,0.27806168508287293,0.26499999999999996,-9.348000000000022,-0.012061935483870996,0.13186813186813187,0.07692307692307693,0.18681318681318682,0.07096774193548387,NA,NA,NA,NA,NA,NA,NA,NA,Evan White,1996-04-26,"6' 1""",219,30,R,L,1B,73,24,5,28.2,2021,1
657108,2021,"White, Evan",444,444,114,187,166,0.5135135135135135,0.7412280701754386,0.25877192982456143,0.4864864864864865,0.7005347593582888,0.25301204819277107,0.816793893129771,0.5238095238095238,0.183206106870229,0.47619047619047616,0.2994652406417112,0.7469879518072289,0.15990990990990991,0.2727272727272727,0.6746987951807228,-0.44752271116551773,0.2929843693202472,80.61842105263158,13.842307635315121,47.6,62.95,71.45,79.19999999999999,90.8,100,104.73500000000001,112.9,19.349999999999994,0.4298245614035088,0.38596491228070173,0.18421052631578946,0.11403508771929824,0.043859649122807015,25.666666666666668,29.844335572796904,-41,-9,4.25,26.5,46,67.4,83,41.75,0.34210526315789475,0.14912280701754385,0.2631578947368421,0.24561403508771928,0.2719298245614035,0.07017543859649122,158.3684210526316,107.44278272790929,228,317.4,421,0.3051964285714286,0.25700947579240685,0.24100719424460434,-10.668999999999992,-0.02402927927927926,0.05263157894736842,0.08771929824561403,0.2982456140350877,0.07207207207207207,NA,NA,NA,NA,NA,NA,NA,NA,Evan White,1996-04-26,"6' 1""",219,30,R,L,1B,73,25,NA,27.9,NA,NA
657129,2022,"Wilson, Marcus",51,51,8,19,16,0.45098039215686275,0.5652173913043478,0.43478260869565216,0.5490196078431373,0.5789473684210527,0.1875,0.7272727272727273,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.42105263157894735,0.8125,0.21568627450980393,0.3684210526315789,0.75,-0.39144736842105265,0.06060606060606066,88.65,8.879671808607085,76.1,81.28,84.025,85.6,94.725,97.91999999999999,101.20999999999998,104.5,10.699999999999989,0,0.75,0.25,0.125,0,29.875,36.521764548201745,-32,-1.1999999999999922,13.5,24.5,48.5,76.4,82,35,0.125,0.375,0.25,0.25,0.5,0.25,163.625,96.22286259363877,203,243.5,331,0.918,0.26912400000000003,0.16428571428571428,-1.812,-0.035529411764705886,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,Marcus Wilson,1996-08-15,"6' 2""",198,29,R,R,CF,74,26,NA,NA,NA,NA
657136,2021,"Wong, Connor",102,102,15,31,38,0.4019607843137255,0.4634146341463415,0.5365853658536586,0.5882352941176471,0.6129032258064516,0.2631578947368421,0.5789473684210527,0.5,0.42105263157894735,0.5,0.3548387096774194,0.7368421052631579,0.1568627450980392,0.3225806451612903,0.6842105263157895,-0.34974533106960953,0.07894736842105265,76.02,20.126854839102055,36.6,48.18000000000001,67.2,79.3,87.7,101.4,102.59,103.5,20.5,0.4,0.4,0.2,0.2,0,13.133333333333333,33.85866984702033,-53,-45.4,13.5,20,31.5,47.8,52,18,0.2,0.4,0.26666666666666666,0.13333333333333333,0.5333333333333333,0.2,188,117.31459536525831,250,328.79999999999995,380,0.5171666666666667,0.3126195372670807,0.4519230769230769,3.1079999999999997,0.030470588235294114,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0196078431372549,NA,NA,NA,NA,NA,NA,NA,NA,Connor Wong,1996-05-19,"5' 10""",190,29,R,R,C,70,25,NA,NA,2022,1
657136,2022,"Wong, Connor",167,167,51,85,74,0.49101796407185627,0.7439024390243902,0.25609756097560976,0.5029940119760479,0.6352941176470588,0.32432432432432434,0.8333333333333334,0.5,0.16666666666666666,0.5,0.35294117647058826,0.6756756756756757,0.19161676646706588,0.32941176470588235,0.6216216216216216,-0.31096979332273444,0.33333333333333337,81.02156862745097,13.82573417544964,47.5,61.9,72,80.6,90.9,97.6,106.2,109.4,18.900000000000006,0.35294117647058826,0.5098039215686274,0.13725490196078433,0.09803921568627451,0.0784313725490196,15.235294117647058,33.42190194186687,-52,-32,-12,20,39,55,77,51,0.43137254901960786,0.13725490196078433,0.27450980392156865,0.1568627450980392,0.2549019607843137,0.0784313725490196,138.2941176470588,121.58096793785565,240,297,395,0.19116666666666665,0.18534843615643615,0.26276595744680853,-2.2139999999999986,-0.013257485029940112,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.1317365269461078,NA,NA,NA,NA,NA,NA,NA,NA,Connor Wong,1996-05-19,"5' 10""",190,29,R,R,C,70,26,NA,28.9,2023,1
657136,2023,"Wong, Connor",1201,1201,406,603,584,0.5303913405495421,0.6985871271585558,0.30141287284144425,0.4612822647793505,0.7097844112769486,0.3424657534246575,0.7967289719626168,0.505,0.20327102803738317,0.495,0.2802653399668325,0.6541095890410958,0.14487926727726894,0.25870646766169153,0.6198630136986302,-0.36731865785229106,0.2917289719626168,81.60837438423646,15.719748649318856,13,62.95,72.8,81.55,92.92500000000001,101.85,105.4,113.6,20.125000000000014,0.29802955665024633,0.4876847290640394,0.21428571428571427,0.1206896551724138,0.059113300492610835,20.58374384236453,33.50226278369938,-78,-27.5,1.25,24,47,60,86,45.75,0.3374384236453202,0.16502463054187191,0.27832512315270935,0.21921182266009853,0.27832512315270935,0.09852216748768473,159.42610837438423,115.5076319775658,241,312.5,427,0.33132307692307694,0.2819960980593163,0.31645962732919247,-6.6169999999999956,-0.00550957535387177,0.09045226130653267,0.06030150753768844,0.24623115577889448,0.09991673605328892,69.26465256797583,8.414157700160343,73.65,75.6,7.08821752265861,0.9507318526118781,7.7,8.2,Connor Wong,1996-05-19,"5' 10""",190,29,R,R,C,70,27,NA,28.3,2024,1
