batter,season,full_name,birth_date,height,weight,current_age,bat_side,throw_hand,primary_position,height_inches,age
691968,2019,Zion Bannister,2001-09-09,"6' 3""",189,24,S,R,CF,75,18
691968,2020,Zion Bannister,2001-09-09,"6' 3""",189,24,S,R,CF,75,19
691968,2021,Zion Bannister,2001-09-09,"6' 3""",189,24,S,R,CF,75,20
691968,2022,Zion Bannister,2001-09-09,"6' 3""",189,24,S,R,CF,75,21
691968,2023,Zion Bannister,2001-09-09,"6' 3""",189,24,S,R,CF,75,22
691968,2024,Zion Bannister,2001-09-09,"6' 3""",189,24,S,R,CF,75,23
691968,2025,Zion Bannister,2001-09-09,"6' 3""",189,24,S,R,CF,75,24
680607,2015,Daiwer Castellanos,2000-08-16,"5' 11""",155,25,L,R,OF,71,15
680607,2016,Daiwer Castellanos,2000-08-16,"5' 11""",155,25,L,R,OF,71,16
680607,2017,Daiwer Castellanos,2000-08-16,"5' 11""",155,25,L,R,OF,71,17
680607,2018,Daiwer Castellanos,2000-08-16,"5' 11""",155,25,L,R,OF,71,18
680607,2019,Daiwer Castellanos,2000-08-16,"5' 11""",155,25,L,R,OF,71,19
680607,2020,Daiwer Castellanos,2000-08-16,"5' 11""",155,25,L,R,OF,71,20
680607,2021,Daiwer Castellanos,2000-08-16,"5' 11""",155,25,L,R,OF,71,21
680607,2022,Daiwer Castellanos,2000-08-16,"5' 11""",155,25,L,R,OF,71,22
680607,2023,Daiwer Castellanos,2000-08-16,"5' 11""",155,25,L,R,OF,71,23
680607,2024,Daiwer Castellanos,2000-08-16,"5' 11""",155,25,L,R,OF,71,24
680607,2025,Daiwer Castellanos,2000-08-16,"5' 11""",155,25,L,R,OF,71,25
643534,2015,David Sheaffer,1995-05-09,"6' 2""",170,30,R,R,C,74,20
643534,2016,David Sheaffer,1995-05-09,"6' 2""",170,30,R,R,C,74,21
643534,2017,David Sheaffer,1995-05-09,"6' 2""",170,30,R,R,C,74,22
643534,2018,David Sheaffer,1995-05-09,"6' 2""",170,30,R,R,C,74,23
643534,2019,David Sheaffer,1995-05-09,"6' 2""",170,30,R,R,C,74,24
643534,2020,David Sheaffer,1995-05-09,"6' 2""",170,30,R,R,C,74,25
643534,2021,David Sheaffer,1995-05-09,"6' 2""",170,30,R,R,C,74,26
643534,2022,David Sheaffer,1995-05-09,"6' 2""",170,30,R,R,C,74,27
643534,2023,David Sheaffer,1995-05-09,"6' 2""",170,30,R,R,C,74,28
643534,2024,David Sheaffer,1995-05-09,"6' 2""",170,30,R,R,C,74,29
643534,2025,David Sheaffer,1995-05-09,"6' 2""",170,30,R,R,C,74,30
691437,2015,Adrian Pinto,2002-09-22,"5' 6""",156,23,R,R,2B,66,13
691437,2016,Adrian Pinto,2002-09-22,"5' 6""",156,23,R,R,2B,66,14
691437,2017,Adrian Pinto,2002-09-22,"5' 6""",156,23,R,R,2B,66,15
691437,2018,Adrian Pinto,2002-09-22,"5' 6""",156,23,R,R,2B,66,16
691437,2019,Adrian Pinto,2002-09-22,"5' 6""",156,23,R,R,2B,66,17
691437,2020,Adrian Pinto,2002-09-22,"5' 6""",156,23,R,R,2B,66,18
691437,2021,Adrian Pinto,2002-09-22,"5' 6""",156,23,R,R,2B,66,19
691437,2022,Adrian Pinto,2002-09-22,"5' 6""",156,23,R,R,2B,66,20
691437,2023,Adrian Pinto,2002-09-22,"5' 6""",156,23,R,R,2B,66,21
691437,2024,Adrian Pinto,2002-09-22,"5' 6""",156,23,R,R,2B,66,22
691437,2025,Adrian Pinto,2002-09-22,"5' 6""",156,23,R,R,2B,66,23
673882,2015,Freddvil Chevez,2000-03-13,"6' 4""",200,26,R,R,1B,76,15
673882,2016,Freddvil Chevez,2000-03-13,"6' 4""",200,26,R,R,1B,76,16
673882,2017,Freddvil Chevez,2000-03-13,"6' 4""",200,26,R,R,1B,76,17
673882,2018,Freddvil Chevez,2000-03-13,"6' 4""",200,26,R,R,1B,76,18
673882,2019,Freddvil Chevez,2000-03-13,"6' 4""",200,26,R,R,1B,76,19
673882,2020,Freddvil Chevez,2000-03-13,"6' 4""",200,26,R,R,1B,76,20
673882,2021,Freddvil Chevez,2000-03-13,"6' 4""",200,26,R,R,1B,76,21
673882,2022,Freddvil Chevez,2000-03-13,"6' 4""",200,26,R,R,1B,76,22
673882,2023,Freddvil Chevez,2000-03-13,"6' 4""",200,26,R,R,1B,76,23
673882,2024,Freddvil Chevez,2000-03-13,"6' 4""",200,26,R,R,1B,76,24
673882,2025,Freddvil Chevez,2000-03-13,"6' 4""",200,26,R,R,1B,76,25
691449,2015,Roberto Campos,2003-06-14,"6' 3""",200,22,R,R,RF,75,12
691449,2016,Roberto Campos,2003-06-14,"6' 3""",200,22,R,R,RF,75,13
691449,2017,Roberto Campos,2003-06-14,"6' 3""",200,22,R,R,RF,75,14
691449,2018,Roberto Campos,2003-06-14,"6' 3""",200,22,R,R,RF,75,15
691449,2019,Roberto Campos,2003-06-14,"6' 3""",200,22,R,R,RF,75,16
691449,2020,Roberto Campos,2003-06-14,"6' 3""",200,22,R,R,RF,75,17
691449,2021,Roberto Campos,2003-06-14,"6' 3""",200,22,R,R,RF,75,18
691449,2022,Roberto Campos,2003-06-14,"6' 3""",200,22,R,R,RF,75,19
691449,2023,Roberto Campos,2003-06-14,"6' 3""",200,22,R,R,RF,75,20
691449,2024,Roberto Campos,2003-06-14,"6' 3""",200,22,R,R,RF,75,21
691449,2025,Roberto Campos,2003-06-14,"6' 3""",200,22,R,R,RF,75,22
699130,2015,Jadher Areinamo,2003-11-28,"5' 9""",160,22,R,R,2B,69,12
699130,2016,Jadher Areinamo,2003-11-28,"5' 9""",160,22,R,R,2B,69,13
699130,2017,Jadher Areinamo,2003-11-28,"5' 9""",160,22,R,R,2B,69,14
699130,2018,Jadher Areinamo,2003-11-28,"5' 9""",160,22,R,R,2B,69,15
699130,2019,Jadher Areinamo,2003-11-28,"5' 9""",160,22,R,R,2B,69,16
699130,2020,Jadher Areinamo,2003-11-28,"5' 9""",160,22,R,R,2B,69,17
699130,2021,Jadher Areinamo,2003-11-28,"5' 9""",160,22,R,R,2B,69,18
699130,2022,Jadher Areinamo,2003-11-28,"5' 9""",160,22,R,R,2B,69,19
699130,2023,Jadher Areinamo,2003-11-28,"5' 9""",160,22,R,R,2B,69,20
699130,2024,Jadher Areinamo,2003-11-28,"5' 9""",160,22,R,R,2B,69,21
699130,2025,Jadher Areinamo,2003-11-28,"5' 9""",160,22,R,R,2B,69,22
701424,2015,JoJo Blackmon,2003-03-31,"6' 0""",183,23,L,L,OF,72,12
701424,2016,JoJo Blackmon,2003-03-31,"6' 0""",183,23,L,L,OF,72,13
701424,2017,JoJo Blackmon,2003-03-31,"6' 0""",183,23,L,L,OF,72,14
701424,2018,JoJo Blackmon,2003-03-31,"6' 0""",183,23,L,L,OF,72,15
701424,2019,JoJo Blackmon,2003-03-31,"6' 0""",183,23,L,L,OF,72,16
701424,2020,JoJo Blackmon,2003-03-31,"6' 0""",183,23,L,L,OF,72,17
701424,2021,JoJo Blackmon,2003-03-31,"6' 0""",183,23,L,L,OF,72,18
701424,2022,JoJo Blackmon,2003-03-31,"6' 0""",183,23,L,L,OF,72,19
701424,2023,JoJo Blackmon,2003-03-31,"6' 0""",183,23,L,L,OF,72,20
701424,2024,JoJo Blackmon,2003-03-31,"6' 0""",183,23,L,L,OF,72,21
701424,2025,JoJo Blackmon,2003-03-31,"6' 0""",183,23,L,L,OF,72,22
692416,2015,Christian Cerda,2002-12-27,"6' 1""",190,23,R,R,C,73,13
692416,2016,Christian Cerda,2002-12-27,"6' 1""",190,23,R,R,C,73,14
692416,2017,Christian Cerda,2002-12-27,"6' 1""",190,23,R,R,C,73,15
692416,2018,Christian Cerda,2002-12-27,"6' 1""",190,23,R,R,C,73,16
692416,2019,Christian Cerda,2002-12-27,"6' 1""",190,23,R,R,C,73,17
692416,2020,Christian Cerda,2002-12-27,"6' 1""",190,23,R,R,C,73,18
692416,2021,Christian Cerda,2002-12-27,"6' 1""",190,23,R,R,C,73,19
692416,2022,Christian Cerda,2002-12-27,"6' 1""",190,23,R,R,C,73,20
692416,2023,Christian Cerda,2002-12-27,"6' 1""",190,23,R,R,C,73,21
692416,2024,Christian Cerda,2002-12-27,"6' 1""",190,23,R,R,C,73,22
692416,2025,Christian Cerda,2002-12-27,"6' 1""",190,23,R,R,C,73,23
702208,2015,Dillon Tatum,2000-05-24,"6' 0""",220,25,R,R,C,72,15
702208,2016,Dillon Tatum,2000-05-24,"6' 0""",220,25,R,R,C,72,16
702208,2017,Dillon Tatum,2000-05-24,"6' 0""",220,25,R,R,C,72,17
702208,2018,Dillon Tatum,2000-05-24,"6' 0""",220,25,R,R,C,72,18
702208,2019,Dillon Tatum,2000-05-24,"6' 0""",220,25,R,R,C,72,19
702208,2020,Dillon Tatum,2000-05-24,"6' 0""",220,25,R,R,C,72,20
702208,2021,Dillon Tatum,2000-05-24,"6' 0""",220,25,R,R,C,72,21
702208,2022,Dillon Tatum,2000-05-24,"6' 0""",220,25,R,R,C,72,22
702208,2023,Dillon Tatum,2000-05-24,"6' 0""",220,25,R,R,C,72,23
702208,2024,Dillon Tatum,2000-05-24,"6' 0""",220,25,R,R,C,72,24
702208,2025,Dillon Tatum,2000-05-24,"6' 0""",220,25,R,R,C,72,25
665989,2015,Shervyen Newton,1999-04-24,"6' 3""",209,27,S,R,SS,75,16
665989,2016,Shervyen Newton,1999-04-24,"6' 3""",209,27,S,R,SS,75,17
665989,2017,Shervyen Newton,1999-04-24,"6' 3""",209,27,S,R,SS,75,18
665989,2018,Shervyen Newton,1999-04-24,"6' 3""",209,27,S,R,SS,75,19
665989,2019,Shervyen Newton,1999-04-24,"6' 3""",209,27,S,R,SS,75,20
665989,2020,Shervyen Newton,1999-04-24,"6' 3""",209,27,S,R,SS,75,21
665989,2021,Shervyen Newton,1999-04-24,"6' 3""",209,27,S,R,SS,75,22
665989,2022,Shervyen Newton,1999-04-24,"6' 3""",209,27,S,R,SS,75,23
665989,2023,Shervyen Newton,1999-04-24,"6' 3""",209,27,S,R,SS,75,24
665989,2024,Shervyen Newton,1999-04-24,"6' 3""",209,27,S,R,SS,75,25
665989,2025,Shervyen Newton,1999-04-24,"6' 3""",209,27,S,R,SS,75,26
694200,2015,Ariel Almonte,2003-12-01,"6' 4""",219,22,L,R,OF,76,12
694200,2016,Ariel Almonte,2003-12-01,"6' 4""",219,22,L,R,OF,76,13
694200,2017,Ariel Almonte,2003-12-01,"6' 4""",219,22,L,R,OF,76,14
694200,2018,Ariel Almonte,2003-12-01,"6' 4""",219,22,L,R,OF,76,15
694200,2019,Ariel Almonte,2003-12-01,"6' 4""",219,22,L,R,OF,76,16
694200,2020,Ariel Almonte,2003-12-01,"6' 4""",219,22,L,R,OF,76,17
694200,2021,Ariel Almonte,2003-12-01,"6' 4""",219,22,L,R,OF,76,18
694200,2022,Ariel Almonte,2003-12-01,"6' 4""",219,22,L,R,OF,76,19
694200,2023,Ariel Almonte,2003-12-01,"6' 4""",219,22,L,R,OF,76,20
694200,2024,Ariel Almonte,2003-12-01,"6' 4""",219,22,L,R,OF,76,21
694200,2025,Ariel Almonte,2003-12-01,"6' 4""",219,22,L,R,OF,76,22
682631,2015,Eduarqui Fernandez,2001-11-20,"6' 1""",176,24,R,R,OF,73,14
682631,2016,Eduarqui Fernandez,2001-11-20,"6' 1""",176,24,R,R,OF,73,15
682631,2017,Eduarqui Fernandez,2001-11-20,"6' 1""",176,24,R,R,OF,73,16
682631,2018,Eduarqui Fernandez,2001-11-20,"6' 1""",176,24,R,R,OF,73,17
682631,2019,Eduarqui Fernandez,2001-11-20,"6' 1""",176,24,R,R,OF,73,18
682631,2020,Eduarqui Fernandez,2001-11-20,"6' 1""",176,24,R,R,OF,73,19
682631,2021,Eduarqui Fernandez,2001-11-20,"6' 1""",176,24,R,R,OF,73,20
682631,2022,Eduarqui Fernandez,2001-11-20,"6' 1""",176,24,R,R,OF,73,21
682631,2023,Eduarqui Fernandez,2001-11-20,"6' 1""",176,24,R,R,OF,73,22
682631,2024,Eduarqui Fernandez,2001-11-20,"6' 1""",176,24,R,R,OF,73,23
682631,2025,Eduarqui Fernandez,2001-11-20,"6' 1""",176,24,R,R,OF,73,24
686742,2015,Leodany Perez,2000-05-13,"5' 10""",160,25,R,R,CF,70,15
686742,2016,Leodany Perez,2000-05-13,"5' 10""",160,25,R,R,CF,70,16
686742,2017,Leodany Perez,2000-05-13,"5' 10""",160,25,R,R,CF,70,17
686742,2018,Leodany Perez,2000-05-13,"5' 10""",160,25,R,R,CF,70,18
686742,2019,Leodany Perez,2000-05-13,"5' 10""",160,25,R,R,CF,70,19
686742,2020,Leodany Perez,2000-05-13,"5' 10""",160,25,R,R,CF,70,20
686742,2021,Leodany Perez,2000-05-13,"5' 10""",160,25,R,R,CF,70,21
686742,2022,Leodany Perez,2000-05-13,"5' 10""",160,25,R,R,CF,70,22
686742,2023,Leodany Perez,2000-05-13,"5' 10""",160,25,R,R,CF,70,23
686742,2024,Leodany Perez,2000-05-13,"5' 10""",160,25,R,R,CF,70,24
686742,2025,Leodany Perez,2000-05-13,"5' 10""",160,25,R,R,CF,70,25
682927,2015,Ronny Simon,2000-04-17,"5' 8""",196,26,S,R,2B,68,15
682927,2016,Ronny Simon,2000-04-17,"5' 8""",196,26,S,R,2B,68,16
682927,2017,Ronny Simon,2000-04-17,"5' 8""",196,26,S,R,2B,68,17
682927,2018,Ronny Simon,2000-04-17,"5' 8""",196,26,S,R,2B,68,18
682927,2019,Ronny Simon,2000-04-17,"5' 8""",196,26,S,R,2B,68,19
682927,2020,Ronny Simon,2000-04-17,"5' 8""",196,26,S,R,2B,68,20
682927,2021,Ronny Simon,2000-04-17,"5' 8""",196,26,S,R,2B,68,21
682927,2022,Ronny Simon,2000-04-17,"5' 8""",196,26,S,R,2B,68,22
682927,2023,Ronny Simon,2000-04-17,"5' 8""",196,26,S,R,2B,68,23
682927,2024,Ronny Simon,2000-04-17,"5' 8""",196,26,S,R,2B,68,24
682927,2025,Ronny Simon,2000-04-17,"5' 8""",196,26,S,R,2B,68,25
674671,2015,Robbie Glendinning,1995-10-06,"6' 0""",196,30,R,R,SS,72,20
674671,2016,Robbie Glendinning,1995-10-06,"6' 0""",196,30,R,R,SS,72,21
674671,2017,Robbie Glendinning,1995-10-06,"6' 0""",196,30,R,R,SS,72,22
674671,2018,Robbie Glendinning,1995-10-06,"6' 0""",196,30,R,R,SS,72,23
674671,2019,Robbie Glendinning,1995-10-06,"6' 0""",196,30,R,R,SS,72,24
674671,2020,Robbie Glendinning,1995-10-06,"6' 0""",196,30,R,R,SS,72,25
674671,2021,Robbie Glendinning,1995-10-06,"6' 0""",196,30,R,R,SS,72,26
674671,2022,Robbie Glendinning,1995-10-06,"6' 0""",196,30,R,R,SS,72,27
674671,2023,Robbie Glendinning,1995-10-06,"6' 0""",196,30,R,R,SS,72,28
674671,2024,Robbie Glendinning,1995-10-06,"6' 0""",196,30,R,R,SS,72,29
674671,2025,Robbie Glendinning,1995-10-06,"6' 0""",196,30,R,R,SS,72,30
669363,2015,Jacob Gonzalez,1998-06-26,"6' 4""",220,27,R,R,3B,76,17
669363,2016,Jacob Gonzalez,1998-06-26,"6' 4""",220,27,R,R,3B,76,18
669363,2017,Jacob Gonzalez,1998-06-26,"6' 4""",220,27,R,R,3B,76,19
669363,2018,Jacob Gonzalez,1998-06-26,"6' 4""",220,27,R,R,3B,76,20
669363,2019,Jacob Gonzalez,1998-06-26,"6' 4""",220,27,R,R,3B,76,21
669363,2020,Jacob Gonzalez,1998-06-26,"6' 4""",220,27,R,R,3B,76,22
669363,2021,Jacob Gonzalez,1998-06-26,"6' 4""",220,27,R,R,3B,76,23
669363,2022,Jacob Gonzalez,1998-06-26,"6' 4""",220,27,R,R,3B,76,24
669363,2023,Jacob Gonzalez,1998-06-26,"6' 4""",220,27,R,R,3B,76,25
669363,2024,Jacob Gonzalez,1998-06-26,"6' 4""",220,27,R,R,3B,76,26
669363,2025,Jacob Gonzalez,1998-06-26,"6' 4""",220,27,R,R,3B,76,27
680852,2015,Wilfredo Flores,2000-05-14,"5' 8""",170,25,L,R,SS,68,15
680852,2016,Wilfredo Flores,2000-05-14,"5' 8""",170,25,L,R,SS,68,16
680852,2017,Wilfredo Flores,2000-05-14,"5' 8""",170,25,L,R,SS,68,17
680852,2018,Wilfredo Flores,2000-05-14,"5' 8""",170,25,L,R,SS,68,18
680852,2019,Wilfredo Flores,2000-05-14,"5' 8""",170,25,L,R,SS,68,19
680852,2020,Wilfredo Flores,2000-05-14,"5' 8""",170,25,L,R,SS,68,20
680852,2021,Wilfredo Flores,2000-05-14,"5' 8""",170,25,L,R,SS,68,21
680852,2022,Wilfredo Flores,2000-05-14,"5' 8""",170,25,L,R,SS,68,22
680852,2023,Wilfredo Flores,2000-05-14,"5' 8""",170,25,L,R,SS,68,23
680852,2024,Wilfredo Flores,2000-05-14,"5' 8""",170,25,L,R,SS,68,24
680852,2025,Wilfredo Flores,2000-05-14,"5' 8""",170,25,L,R,SS,68,25
694193,2015,Victor Acosta,2004-06-10,"5' 9""",170,21,S,R,SS,69,11
694193,2016,Victor Acosta,2004-06-10,"5' 9""",170,21,S,R,SS,69,12
694193,2017,Victor Acosta,2004-06-10,"5' 9""",170,21,S,R,SS,69,13
694193,2018,Victor Acosta,2004-06-10,"5' 9""",170,21,S,R,SS,69,14
694193,2019,Victor Acosta,2004-06-10,"5' 9""",170,21,S,R,SS,69,15
694193,2020,Victor Acosta,2004-06-10,"5' 9""",170,21,S,R,SS,69,16
694193,2021,Victor Acosta,2004-06-10,"5' 9""",170,21,S,R,SS,69,17
694193,2022,Victor Acosta,2004-06-10,"5' 9""",170,21,S,R,SS,69,18
694193,2023,Victor Acosta,2004-06-10,"5' 9""",170,21,S,R,SS,69,19
694193,2024,Victor Acosta,2004-06-10,"5' 9""",170,21,S,R,SS,69,20
694193,2025,Victor Acosta,2004-06-10,"5' 9""",170,21,S,R,SS,69,21
684109,2015,Jesus Bugarin,2001-12-02,"5' 9""",180,24,R,R,OF,69,14
684109,2016,Jesus Bugarin,2001-12-02,"5' 9""",180,24,R,R,OF,69,15
684109,2017,Jesus Bugarin,2001-12-02,"5' 9""",180,24,R,R,OF,69,16
684109,2018,Jesus Bugarin,2001-12-02,"5' 9""",180,24,R,R,OF,69,17
684109,2019,Jesus Bugarin,2001-12-02,"5' 9""",180,24,R,R,OF,69,18
684109,2020,Jesus Bugarin,2001-12-02,"5' 9""",180,24,R,R,OF,69,19
684109,2021,Jesus Bugarin,2001-12-02,"5' 9""",180,24,R,R,OF,69,20
684109,2022,Jesus Bugarin,2001-12-02,"5' 9""",180,24,R,R,OF,69,21
684109,2023,Jesus Bugarin,2001-12-02,"5' 9""",180,24,R,R,OF,69,22
684109,2024,Jesus Bugarin,2001-12-02,"5' 9""",180,24,R,R,OF,69,23
684109,2025,Jesus Bugarin,2001-12-02,"5' 9""",180,24,R,R,OF,69,24
682636,2015,Alejandro Pie,2002-01-31,"6' 4""",175,24,R,R,SS,76,13
682636,2016,Alejandro Pie,2002-01-31,"6' 4""",175,24,R,R,SS,76,14
682636,2017,Alejandro Pie,2002-01-31,"6' 4""",175,24,R,R,SS,76,15
682636,2018,Alejandro Pie,2002-01-31,"6' 4""",175,24,R,R,SS,76,16
682636,2019,Alejandro Pie,2002-01-31,"6' 4""",175,24,R,R,SS,76,17
682636,2020,Alejandro Pie,2002-01-31,"6' 4""",175,24,R,R,SS,76,18
682636,2021,Alejandro Pie,2002-01-31,"6' 4""",175,24,R,R,SS,76,19
682636,2022,Alejandro Pie,2002-01-31,"6' 4""",175,24,R,R,SS,76,20
682636,2023,Alejandro Pie,2002-01-31,"6' 4""",175,24,R,R,SS,76,21
682636,2024,Alejandro Pie,2002-01-31,"6' 4""",175,24,R,R,SS,76,22
682636,2025,Alejandro Pie,2002-01-31,"6' 4""",175,24,R,R,SS,76,23
682005,2015,Rusber Estrada,1995-06-05,"6' 0""",216,30,R,R,C,72,20
682005,2016,Rusber Estrada,1995-06-05,"6' 0""",216,30,R,R,C,72,21
682005,2017,Rusber Estrada,1995-06-05,"6' 0""",216,30,R,R,C,72,22
682005,2018,Rusber Estrada,1995-06-05,"6' 0""",216,30,R,R,C,72,23
682005,2019,Rusber Estrada,1995-06-05,"6' 0""",216,30,R,R,C,72,24
682005,2020,Rusber Estrada,1995-06-05,"6' 0""",216,30,R,R,C,72,25
682005,2021,Rusber Estrada,1995-06-05,"6' 0""",216,30,R,R,C,72,26
682005,2022,Rusber Estrada,1995-06-05,"6' 0""",216,30,R,R,C,72,27
682005,2023,Rusber Estrada,1995-06-05,"6' 0""",216,30,R,R,C,72,28
682005,2024,Rusber Estrada,1995-06-05,"6' 0""",216,30,R,R,C,72,29
682005,2025,Rusber Estrada,1995-06-05,"6' 0""",216,30,R,R,C,72,30
692446,2015,Miguel Villarroel,2001-12-23,"5' 11""",165,24,R,R,SS,71,14
692446,2016,Miguel Villarroel,2001-12-23,"5' 11""",165,24,R,R,SS,71,15
692446,2017,Miguel Villarroel,2001-12-23,"5' 11""",165,24,R,R,SS,71,16
692446,2018,Miguel Villarroel,2001-12-23,"5' 11""",165,24,R,R,SS,71,17
692446,2019,Miguel Villarroel,2001-12-23,"5' 11""",165,24,R,R,SS,71,18
692446,2020,Miguel Villarroel,2001-12-23,"5' 11""",165,24,R,R,SS,71,19
692446,2021,Miguel Villarroel,2001-12-23,"5' 11""",165,24,R,R,SS,71,20
692446,2022,Miguel Villarroel,2001-12-23,"5' 11""",165,24,R,R,SS,71,21
692446,2023,Miguel Villarroel,2001-12-23,"5' 11""",165,24,R,R,SS,71,22
692446,2024,Miguel Villarroel,2001-12-23,"5' 11""",165,24,R,R,SS,71,23
692446,2025,Miguel Villarroel,2001-12-23,"5' 11""",165,24,R,R,SS,71,24
691645,2015,Jefrey De Los Santos,2003-05-30,"6' 0""",154,22,L,R,SS,72,12
691645,2016,Jefrey De Los Santos,2003-05-30,"6' 0""",154,22,L,R,SS,72,13
691645,2017,Jefrey De Los Santos,2003-05-30,"6' 0""",154,22,L,R,SS,72,14
691645,2018,Jefrey De Los Santos,2003-05-30,"6' 0""",154,22,L,R,SS,72,15
691645,2019,Jefrey De Los Santos,2003-05-30,"6' 0""",154,22,L,R,SS,72,16
691645,2020,Jefrey De Los Santos,2003-05-30,"6' 0""",154,22,L,R,SS,72,17
691645,2021,Jefrey De Los Santos,2003-05-30,"6' 0""",154,22,L,R,SS,72,18
691645,2022,Jefrey De Los Santos,2003-05-30,"6' 0""",154,22,L,R,SS,72,19
691645,2023,Jefrey De Los Santos,2003-05-30,"6' 0""",154,22,L,R,SS,72,20
691645,2024,Jefrey De Los Santos,2003-05-30,"6' 0""",154,22,L,R,SS,72,21
691645,2025,Jefrey De Los Santos,2003-05-30,"6' 0""",154,22,L,R,SS,72,22
673765,2015,Mason Janvrin,1998-03-03,"6' 2""",180,28,R,R,CF,74,17
673765,2016,Mason Janvrin,1998-03-03,"6' 2""",180,28,R,R,CF,74,18
673765,2017,Mason Janvrin,1998-03-03,"6' 2""",180,28,R,R,CF,74,19
673765,2018,Mason Janvrin,1998-03-03,"6' 2""",180,28,R,R,CF,74,20
673765,2019,Mason Janvrin,1998-03-03,"6' 2""",180,28,R,R,CF,74,21
673765,2020,Mason Janvrin,1998-03-03,"6' 2""",180,28,R,R,CF,74,22
673765,2021,Mason Janvrin,1998-03-03,"6' 2""",180,28,R,R,CF,74,23
673765,2022,Mason Janvrin,1998-03-03,"6' 2""",180,28,R,R,CF,74,24
673765,2023,Mason Janvrin,1998-03-03,"6' 2""",180,28,R,R,CF,74,25
673765,2024,Mason Janvrin,1998-03-03,"6' 2""",180,28,R,R,CF,74,26
673765,2025,Mason Janvrin,1998-03-03,"6' 2""",180,28,R,R,CF,74,27
678851,2015,Manuel Garcia,2000-01-28,"6' 1""",170,26,R,R,C,73,15
678851,2016,Manuel Garcia,2000-01-28,"6' 1""",170,26,R,R,C,73,16
678851,2017,Manuel Garcia,2000-01-28,"6' 1""",170,26,R,R,C,73,17
678851,2018,Manuel Garcia,2000-01-28,"6' 1""",170,26,R,R,C,73,18
678851,2019,Manuel Garcia,2000-01-28,"6' 1""",170,26,R,R,C,73,19
678851,2020,Manuel Garcia,2000-01-28,"6' 1""",170,26,R,R,C,73,20
678851,2021,Manuel Garcia,2000-01-28,"6' 1""",170,26,R,R,C,73,21
678851,2022,Manuel Garcia,2000-01-28,"6' 1""",170,26,R,R,C,73,22
678851,2023,Manuel Garcia,2000-01-28,"6' 1""",170,26,R,R,C,73,23
678851,2024,Manuel Garcia,2000-01-28,"6' 1""",170,26,R,R,C,73,24
678851,2025,Manuel Garcia,2000-01-28,"6' 1""",170,26,R,R,C,73,25
687257,2015,Christian Johnson,2001-06-04,"5' 11""",180,24,R,R,CF,71,14
687257,2016,Christian Johnson,2001-06-04,"5' 11""",180,24,R,R,CF,71,15
687257,2017,Christian Johnson,2001-06-04,"5' 11""",180,24,R,R,CF,71,16
687257,2018,Christian Johnson,2001-06-04,"5' 11""",180,24,R,R,CF,71,17
687257,2019,Christian Johnson,2001-06-04,"5' 11""",180,24,R,R,CF,71,18
687257,2020,Christian Johnson,2001-06-04,"5' 11""",180,24,R,R,CF,71,19
687257,2021,Christian Johnson,2001-06-04,"5' 11""",180,24,R,R,CF,71,20
687257,2022,Christian Johnson,2001-06-04,"5' 11""",180,24,R,R,CF,71,21
687257,2023,Christian Johnson,2001-06-04,"5' 11""",180,24,R,R,CF,71,22
687257,2024,Christian Johnson,2001-06-04,"5' 11""",180,24,R,R,CF,71,23
687257,2025,Christian Johnson,2001-06-04,"5' 11""",180,24,R,R,CF,71,24
670237,2015,Jake Slaughter,1996-10-24,"6' 1""",200,29,R,R,SS,73,19
670237,2016,Jake Slaughter,1996-10-24,"6' 1""",200,29,R,R,SS,73,20
670237,2017,Jake Slaughter,1996-10-24,"6' 1""",200,29,R,R,SS,73,21
670237,2018,Jake Slaughter,1996-10-24,"6' 1""",200,29,R,R,SS,73,22
670237,2019,Jake Slaughter,1996-10-24,"6' 1""",200,29,R,R,SS,73,23
670237,2020,Jake Slaughter,1996-10-24,"6' 1""",200,29,R,R,SS,73,24
670237,2021,Jake Slaughter,1996-10-24,"6' 1""",200,29,R,R,SS,73,25
670237,2022,Jake Slaughter,1996-10-24,"6' 1""",200,29,R,R,SS,73,26
670237,2023,Jake Slaughter,1996-10-24,"6' 1""",200,29,R,R,SS,73,27
670237,2024,Jake Slaughter,1996-10-24,"6' 1""",200,29,R,R,SS,73,28
670237,2025,Jake Slaughter,1996-10-24,"6' 1""",200,29,R,R,SS,73,29
680636,2015,Ramon Mendoza,2000-08-31,"5' 11""",174,25,R,R,3B,71,15
680636,2016,Ramon Mendoza,2000-08-31,"5' 11""",174,25,R,R,3B,71,16
680636,2017,Ramon Mendoza,2000-08-31,"5' 11""",174,25,R,R,3B,71,17
680636,2018,Ramon Mendoza,2000-08-31,"5' 11""",174,25,R,R,3B,71,18
680636,2019,Ramon Mendoza,2000-08-31,"5' 11""",174,25,R,R,3B,71,19
680636,2020,Ramon Mendoza,2000-08-31,"5' 11""",174,25,R,R,3B,71,20
680636,2021,Ramon Mendoza,2000-08-31,"5' 11""",174,25,R,R,3B,71,21
680636,2022,Ramon Mendoza,2000-08-31,"5' 11""",174,25,R,R,3B,71,22
680636,2023,Ramon Mendoza,2000-08-31,"5' 11""",174,25,R,R,3B,71,23
680636,2024,Ramon Mendoza,2000-08-31,"5' 11""",174,25,R,R,3B,71,24
680636,2025,Ramon Mendoza,2000-08-31,"5' 11""",174,25,R,R,3B,71,25
